1747087551.453301,s2-eth1,6056082.00,66701.00,6122783.00,66701,6056082,1104.00,1010.00,2114.00,1010,1104,0.00,0.00,0,0,48448656.00,533608.00,48982264.00,533608,48448656
1747087551.453310,s1-eth2,66701.00,6056082.00,6122783.00,6056082,66701,1010.00,1104.00,2114.00,1104,1010,0.00,0.00,0,0,533608.00,48448656.00,48982264.00,48448656,533608
1747087551.453318,s3-eth1,6048603.00,66808.00,6115411.00,66808,6048603,1101.00,1011.00,2112.00,1011,1101,0.00,0.00,0,0,48388824.00,534464.00,48923288.00,534464,48388824
1747087551.453337,s2-eth2,66808.00,6048603.00,6115411.00,6048603,66808,1011.00,1101.00,2112.00,1101,1011,0.00,0.00,0,0,534464.00,48388824.00,48923288.00,48388824,534464
1747087551.453344,s3-eth2,66915.00,6054354.00,6121269.00,6054354,66915,1012.00,1101.00,2113.00,1101,1012,0.00,0.00,0,0,535320.00,48434832.00,48970152.00,48434832,535320
1747087551.453361,total,18357912.00,18361614.00,36719528.00,18361614,18357912,6360.00,6354.00,12714.00,6354,6360,0.00,0.00,0,0,146863296.00,146892912.00,293756224.00,146892912,146863296
1747087552.453560,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1747087552.453584,ens160,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1747087552.453589,s1-eth1,6055868.00,66660.00,6122528.00,66660,6055868,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0,48446944.00,533280.00,48980224.00,533280,48446944
1747087552.453596,s2-eth1,6050010.00,66660.00,6116670.00,66660,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0,48400080.00,533280.00,48933360.00,533280,48400080
1747087552.453602,s1-eth2,66660.00,6050010.00,6116670.00,6050010,66660,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0,533280.00,48400080.00,48933360.00,48400080,533280
1747087552.453606,s3-eth1,6055868.00,66594.00,6122462.00,66594,6055868,1102.00,1009.00,2111.00,1009,1102,0.00,0.00,0,0,48446944.00,532752.00,48979696.00,532752,48446944
1747087552.453617,s2-eth2,66594.00,6055868.00,6122462.00,6055868,66594,1009.00,1102.00,2111.00,1102,1009,0.00,0.00,0,0,532752.00,48446944.00,48979696.00,48446944,532752
1747087552.453622,s3-eth2,66660.00,6050010.00,6116670.00,6050010,66660,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0,533280.00,48400080.00,48933360.00,48400080,533280
1747087552.453638,total,18361660.00,18355802.00,36717464.00,18355802,18361660,6334.00,6333.00,12667.00,6333,6334,0.00,0.00,0,0,146893280.00,146846416.00,293739712.00,146846416,146893280
1747087553.453890,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1747087553.453921,ens160,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1747087553.453928,s1-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0,48400080.00,532752.00,48932832.00,532752,48400080
1747087553.453936,s2-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0,48400080.00,532752.00,48932832.00,532752,48400080
1747087553.453943,s1-eth2,66594.00,6050010.00,6116604.00,6050010,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0,532752.00,48400080.00,48932832.00,48400080,532752
1747087553.453950,s3-eth1,6050010.00,66660.00,6116670.00,66660,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0,48400080.00,533280.00,48933360.00,533280,48400080
1747087553.453966,s2-eth2,66660.00,6050010.00,6116670.00,6050010,66660,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0,533280.00,48400080.00,48933360.00,48400080,533280
1747087553.453971,s3-eth2,66594.00,6050010.00,6116604.00,6050010,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0,532752.00,48400080.00,48932832.00,48400080,532752
1747087553.453984,total,18349878.00,18349878.00,36699756.00,18349878,18349878,6331.00,6331.00,12662.00,6331,6331,0.00,0.00,0,0,146799024.00,146799024.00,293598048.00,146799024,146799024
1747087554.454188,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1747087554.454215,ens160,7446.00,2255.00,9701.00,2255,7446,26.00,21.00,47.00,21,26,0.00,0.00,0,0,59568.00,18040.00,77608.00,18040,59568
1747087554.454221,s1-eth1,6054354.00,66660.00,6121014.00,66660,6054354,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0,48434832.00,533280.00,48968112.00,533280,48434832
1747087554.454227,s2-eth1,6054354.00,66594.00,6120948.00,66594,6054354,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0,48434832.00,532752.00,48967584.00,532752,48434832
1747087554.454233,s1-eth2,66594.00,6054354.00,6120948.00,6054354,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0,532752.00,48434832.00,48967584.00,48434832,532752
1747087554.454243,s3-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0,48400080.00,532752.00,48932832.00,532752,48400080
1747087554.454256,s2-eth2,66594.00,6050010.00,6116604.00,6050010,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0,532752.00,48400080.00,48932832.00,48400080,532752
1747087554.454262,s3-eth2,66594.00,6055868.00,6122462.00,6055868,66594,1009.00,1102.00,2111.00,1102,1009,0.00,0.00,0,0,532752.00,48446944.00,48979696.00,48446944,532752
1747087554.454277,total,18365946.00,18362336.00,36728280.00,18362335,18365946,6356.00,6353.00,12709.00,6353,6356,0.00,0.00,0,0,146927568.00,146898688.00,293826240.00,146898680,146927568
1747087555.454443,lo,676.00,676.00,1352.00,676,676,6.00,6.00,12.00,6,6,0.00,0.00,0,0,5408.00,5408.00,10816.00,5408,5408
1747087555.454458,ens160,16954.00,29160.00,46114.00,29160,16954,42.00,56.00,98.00,56,42,0.00,0.00,0,0,135632.00,233280.00,368912.00,233280,135632
1747087555.454465,s1-eth1,6050080.00,66594.00,6116674.00,66594,6050080,1102.00,1009.00,2111.00,1009,1102,0.00,0.00,0,0,48400640.00,532752.00,48933392.00,532752,48400640
1747087555.454472,s2-eth1,6050080.00,66660.00,6116740.00,66660,6050080,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0,48400640.00,533280.00,48933920.00,533280,48400640
1747087555.454477,s1-eth2,66660.00,6050080.00,6116740.00,6050080,66660,1010.00,1102.00,2112.00,1102,1010,0.00,0.00,0,0,533280.00,48400640.00,48933920.00,48400640,533280
1747087555.454482,s3-eth1,6054424.00,66660.00,6121084.00,66660,6054424,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0,48435392.00,533280.00,48968672.00,533280,48435392
1747087555.454492,s2-eth2,66660.00,6054424.00,6121084.00,6054424,66660,1010.00,1102.00,2112.00,1102,1010,0.00,0.00,0,0,533280.00,48435392.00,48968672.00,48435392,533280
1747087555.454497,s3-eth2,66660.00,6048496.00,6115156.00,6048496,66660,1010.00,1100.00,2110.00,1100,1010,0.00,0.00,0,0,533280.00,48387968.00,48921248.00,48387968,533280
1747087555.454506,total,18372194.00,18382750.00,36754944.00,18382750,18372194,6384.00,6395.00,12779.00,6395,6384,0.00,0.00,0,0,146977552.00,147062000.00,294039552.00,147062000,146977552
1747087556.454716,lo,676.00,676.00,1352.00,676,676,6.00,6.00,12.00,6,6,0.00,0.00,0,0,5408.00,5408.00,10816.00,5408,5408
1747087556.454743,ens160,15774.00,1935.00,17709.00,1935,15774,19.00,18.00,37.00,18,19,0.00,0.00,0,0,126192.00,15480.00,141672.00,15480,126192
1747087556.454752,s1-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0,48400080.00,532752.00,48932832.00,532752,48400080
1747087556.454757,s2-eth1,6055868.00,66664.00,6122532.00,66664,6055868,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0,48446944.00,533312.00,48980256.00,533312,48446944
1747087556.454763,s1-eth2,66664.00,6055868.00,6122532.00,6055868,66664,1010.00,1102.00,2112.00,1102,1010,0.00,0.00,0,0,533312.00,48446944.00,48980256.00,48446944,533312
1747087556.454767,s3-eth1,6050010.00,66664.00,6116674.00,66664,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0,48400080.00,533312.00,48933392.00,533312,48400080
1747087556.454778,s2-eth2,66664.00,6050010.00,6116674.00,6050010,66664,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0,533312.00,48400080.00,48933392.00,48400080,533312
1747087556.454783,s3-eth2,66734.00,6055868.00,6122602.00,6055868,66734,1011.00,1102.00,2113.00,1102,1011,0.00,0.00,0,0,533872.00,48446944.00,48980816.00,48446944,533872
1747087556.454792,total,18372400.00,18364280.00,36736680.00,18364279,18372400,6360.00,6358.00,12718.00,6358,6360,0.00,0.00,0,0,146979200.00,146914240.00,293893440.00,146914232,146979200
1747087557.454957,lo,2366.00,2366.00,4732.00,2366,2366,21.00,21.00,42.00,21,21,0.00,0.00,0,0,18928.00,18928.00,37856.00,18928,18928
1747087557.454973,ens160,2818.00,5706.00,8524.00,5706,2818,6.00,10.00,16.00,10,6,0.00,0.00,0,0,22544.00,45648.00,68192.00,45648,22544
1747087557.454979,s1-eth1,6050220.00,66664.00,6116884.00,66664,6050220,1104.00,1010.00,2114.00,1010,1104,0.00,0.00,0,0,48401760.00,533312.00,48935072.00,533312,48401760
1747087557.454986,s2-eth1,6050150.00,66730.00,6116880.00,66730,6050150,1103.00,1011.00,2114.00,1011,1103,0.00,0.00,0,0,48401200.00,533840.00,48935040.00,533840,48401200
1747087557.454993,s1-eth2,66730.00,6050150.00,6116880.00,6050150,66730,1011.00,1103.00,2114.00,1103,1011,0.00,0.00,0,0,533840.00,48401200.00,48935040.00,48401200,533840
1747087557.454999,s3-eth1,6050080.00,66730.00,6116810.00,66730,6050080,1102.00,1011.00,2113.00,1011,1102,0.00,0.00,0,0,48400640.00,533840.00,48934480.00,533840,48400640
1747087557.455010,s2-eth2,66730.00,6050080.00,6116810.00,6050080,66730,1011.00,1102.00,2113.00,1102,1011,0.00,0.00,0,0,533840.00,48400640.00,48934480.00,48400640,533840
1747087557.455017,s3-eth2,66730.00,6050080.00,6116810.00,6050080,66730,1011.00,1102.00,2113.00,1102,1011,0.00,0.00,0,0,533840.00,48400640.00,48934480.00,48400640,533840
1747087557.455026,total,18355824.00,18358506.00,36714328.00,18358506,18355824,6369.00,6370.00,12739.00,6370,6369,0.00,0.00,0,0,146846592.00,146868048.00,293714624.00,146868048,146846592
1747087558.455199,lo,338.00,338.00,676.00,338,338,3.00,3.00,6.00,3,3,0.00,0.00,0,0,2704.00,2704.00,5408.00,2704,2704
1747087558.455216,ens160,33760.00,30024.00,63784.00,30024,33760,69.00,78.00,147.00,78,69,0.00,0.00,0,0,270080.00,240192.00,510272.00,240192,270080
1747087558.455223,s1-eth1,6054354.00,66660.00,6121014.00,66660,6054354,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0,48434832.00,533280.00,48968112.00,533280,48434832
1747087558.455228,s2-eth1,6048496.00,66594.00,6115090.00,66594,6048496,1100.00,1009.00,2109.00,1009,1100,0.00,0.00,0,0,48387968.00,532752.00,48920720.00,532752,48387968
1747087558.455233,s1-eth2,66594.00,6048496.00,6115090.00,6048496,66594,1009.00,1100.00,2109.00,1100,1009,0.00,0.00,0,0,532752.00,48387968.00,48920720.00,48387968,532752
1747087558.455238,s3-eth1,6050010.00,66664.00,6116674.00,66664,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0,48400080.00,533312.00,48933392.00,533312,48400080
1747087558.455249,s2-eth2,66664.00,6050010.00,6116674.00,6050010,66664,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0,533312.00,48400080.00,48933392.00,48400080,533312
1747087558.455254,s3-eth2,66664.00,6050010.00,6116674.00,6050010,66664,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0,533312.00,48400080.00,48933392.00,48400080,533312
1747087558.455263,total,18386880.00,18378796.00,36765676.00,18378796,18386880,6403.00,6412.00,12815.00,6412,6403,0.00,0.00,0,0,147095040.00,147030368.00,294125408.00,147030368,147095040
1747087559.455385,lo,2472.00,2472.00,4944.00,2472,2472,18.00,18.00,36.00,18,18,0.00,0.00,0,0,19776.00,19776.00,39552.00,19776,19776
1747087559.455401,ens160,6553.00,15273.00,21826.00,15273,6553,29.00,36.00,65.00,36,29,0.00,0.00,0,0,52424.00,122184.00,174608.00,122184,52424
1747087559.455407,s1-eth1,6050331.00,66594.00,6116925.00,66594,6050331,1104.00,1009.00,2113.00,1009,1104,0.00,0.00,0,0,48402648.00,532752.00,48935400.00,532752,48402648
1747087559.455413,s2-eth1,6056082.00,66701.00,6122783.00,66701,6056082,1104.00,1010.00,2114.00,1010,1104,0.00,0.00,0,0,48448656.00,533608.00,48982264.00,533608,48448656
1747087559.455419,s1-eth2,66701.00,6056082.00,6122783.00,6056082,66701,1010.00,1104.00,2114.00,1104,1010,0.00,0.00,0,0,533608.00,48448656.00,48982264.00,48448656,533608
1747087559.455425,s3-eth1,6054461.00,66808.00,6121269.00,66808,6054461,1102.00,1011.00,2113.00,1011,1102,0.00,0.00,0,0,48435688.00,534464.00,48970152.00,534464,48435688
1747087559.455438,s2-eth2,66808.00,6054461.00,6121269.00,6054461,66808,1011.00,1102.00,2113.00,1102,1011,0.00,0.00,0,0,534464.00,48435688.00,48970152.00,48435688,534464
1747087559.455444,s3-eth2,66915.00,6050010.00,6116925.00,6050010,66915,1012.00,1101.00,2113.00,1101,1012,0.00,0.00,0,0,535320.00,48400080.00,48935400.00,48400080,535320
1747087559.455461,total,18370324.00,18378400.00,36748724.00,18378401,18370323,6390.00,6391.00,12781.00,6391,6390,0.00,0.00,0,0,146962592.00,147027200.00,293989792.00,147027208,146962584
1747087560.455652,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1747087560.455669,ens160,52397.00,2500.00,54897.00,2500,52397,37.00,37.00,74.00,37,37,0.00,0.00,0,0,419176.00,20000.00,439176.00,20000,419176
